time,1d_next_raw_596,1d_next_raw_729,1d_next_raw_848,1d_next_raw_869,1d_next_raw_895,1d_next_raw_2304,1d_next_raw_2646,1d_next_raw_600059,1d_next_raw_600132,1d_next_raw_600298,1d_next_raw_600519,1d_next_raw_600600,1d_next_raw_603288,SIZE_596,SIZE_729,SIZE_848,SIZE_869,SIZE_895,SIZE_2304,SIZE_2646,SIZE_600059,SIZE_600132,SIZE_600298,SIZE_600519,SIZE_600600,SIZE_603288,SIZENL_596,SIZENL_729,SIZENL_848,SIZENL_869,SIZENL_895,SIZENL_2304,SIZENL_2646,SIZENL_600059,SIZENL_600132,SIZENL_600298,SIZENL_600519,SIZENL_600600,SIZENL_603288,LIQUIDITY_596,LIQUIDITY_729,LIQUIDITY_848,LIQUIDITY_869,LIQUIDITY_895,LIQUIDITY_2304,LIQUIDITY_2646,LIQUIDITY_600059,LIQUIDITY_600132,LIQUIDITY_600298,LIQUIDITY_600519,LIQUIDITY_600600,LIQUIDITY_603288,BETA_596,BETA_729,BETA_848,BETA_869,BETA_895,BETA_2304,BETA_2646,BETA_600059,BETA_600132,BETA_600298,BETA_600519,BETA_600600,BETA_603288,RESVOL_596,RESVOL_729,RESVOL_848,RESVOL_869,RESVOL_895,RESVOL_2304,RESVOL_2646,RESVOL_600059,RESVOL_600132,RESVOL_600298,RESVOL_600519,RESVOL_600600,RESVOL_603288,MOMENTUM_596,MOMENTUM_729,MOMENTUM_848,MOMENTUM_869,MOMENTUM_895,MOMENTUM_2304,MOMENTUM_2646,MOMENTUM_600059,MOMENTUM_600132,MOMENTUM_600298,MOMENTUM_600519,MOMENTUM_600600,MOMENTUM_603288,LEVERAGE_596,LEVERAGE_729,LEVERAGE_848,LEVERAGE_869,LEVERAGE_895,LEVERAGE_2304,LEVERAGE_2646,LEVERAGE_600059,LEVERAGE_600132,LEVERAGE_600298,LEVERAGE_600519,LEVERAGE_600600,LEVERAGE_603288,VALUE_596,VALUE_729,VALUE_848,VALUE_869,VALUE_895,VALUE_2304,VALUE_2646,VALUE_600059,VALUE_600132,VALUE_600298,VALUE_600519,VALUE_600600,VALUE_603288,EARNYLD_596,EARNYLD_729,EARNYLD_848,EARNYLD_869,EARNYLD_895,EARNYLD_2304,EARNYLD_2646,EARNYLD_600059,EARNYLD_600132,EARNYLD_600298,EARNYLD_600519,EARNYLD_600600,EARNYLD_603288,GROWTH_596,GROWTH_729,GROWTH_848,GROWTH_869,GROWTH_895,GROWTH_2304,GROWTH_2646,GROWTH_600059,GROWTH_600132,GROWTH_600298,GROWTH_600519,GROWTH_600600,GROWTH_603288,LTREV_596,LTREV_729,LTREV_848,LTREV_869,LTREV_895,LTREV_2304,LTREV_2646,LTREV_600059,LTREV_600132,LTREV_600298,LTREV_600519,LTREV_600600,LTREV_603288,STREV_596,STREV_729,STREV_848,STREV_869,STREV_895,STREV_2304,STREV_2646,STREV_600059,STREV_600132,STREV_600298,STREV_600519,STREV_600600,STREV_603288,price_596,price_729,price_848,price_869,price_895,price_2304,price_2646,price_600059,price_600132,price_600298,price_600519,price_600600,price_603288
2017-08-29 10:00:00,-0.001934236,0.009160305,-0.005353319,-0.003932584,-0.015384615,0.0046521933,-0.0022160665,-0.0010427529,0.00478053,-0.003773585,-0.006283826,-0.0024668516,-0.0079594795,-0.6728372,-0.77687544,-1.5588732,-0.90419024,0.8264539,1.4955401,-1.6921594,-1.7492476,-1.3310424,-0.68611634,1.7121912,-0.5376163,1.2673495,0.7982027,0.872386,0.9765916,0.9480867,-0.59670895,-0.6988215,0.8874786,0.83749074,1.0469229,0.80823106,-0.56351227,0.6878008,-0.742538,0.5323556,-0.63841987,0.64237416,-0.101264484,-0.5736488,-1.2477357,0.27037522,0.6068648,0.26172623,0.8185177,-1.0436069,-0.7970684,-1.8079834,-0.3172135,-0.4316793,-0.023788426,-0.36577633,-0.6985447,-0.7111469,-0.0505228,-0.082420476,-0.29088438,-0.42800328,-0.9531408,-0.69294333,-0.7406784,0.025447736,-0.7407607,-0.66054845,-0.43697998,-0.58284736,-0.21024685,-0.59172744,-0.651481,0.012618344,-0.05484052,-0.3020815,-0.7295501,-0.21261609,0.2377111,-0.4548693,-0.45497534,-0.30964458,-0.07282618,0.2891625,-0.35281038,-0.2892029,0.47824535,0.41957304,0.6890309,-0.09233735,0.21977058,-0.78539467,-0.9893726,-1.117799,-0.87571526,-0.80647296,-0.9649746,-1.2302203,-1.2753865,0.21684356,-0.19708507,-0.84367543,-0.32806826,-1.084893,-0.9464734,1.2258247,-1.4483413,0.1521467,-1.5697739,-1.3929213,-0.96392244,-0.026281383,-1.9559767,-1.5259441,-1.788548,1.2157868,-1.9604893,0.05241864,-0.3016646,-0.03787176,0.119101554,0.16918743,-0.05115006,-0.4579792,-0.44688505,-0.38808194,-0.1490006,-0.1974866,0.23593989,-0.29041713,0.36201635,-0.21017069,-0.7069326,-0.007976209,-0.44838315,-0.2249518,-0.036552764,-0.11995569,-0.08802643,-0.0125159165,0.14622988,-0.04584602,-0.80559194,-0.49136388,0.3157883,0.022544542,0.1752906,0.15008812,-0.21049781,0.2503547,0.2685215,0.42229852,-0.6892215,-0.6004418,0.6323858,-0.09076041,0.569334,0.5437548,0.91185445,0.36018905,-0.20791526,0.19273277,0.5559712,0.27639645,0.9556506,0.443874,-0.122243375,0.82059634,-0.26916903,111.59658496378637,14.375402557008991,57.350947125108156,54.23606413818256,91.82392549255627,354.40820573986076,19.27373874563531,15.790163902816614,25.538411211205236,63.59778367657455,768.2277706335042,35.18234471916746,158.10289796863682
2017-08-30 10:00:00,0.0050387597,-0.004538578,-0.004305705,0.005640158,0.003125,0.0022050717,-0.0022209883,0.010438413,-0.008650519,-0.0025252525,0.005609612,-0.008655332,-0.00024313154,-0.6584152,-0.76090205,-1.5625577,-0.92363185,0.83406585,1.527158,-1.688764,-1.7450231,-1.3329496,-0.6886604,1.7075984,-0.53537065,1.2748697,0.7893396,0.8638667,0.9773002,0.96023464,-0.59862465,-0.6828269,0.8930903,0.84440994,1.049142,0.8123341,-0.5654255,0.6880794,-0.740022,0.5410063,-0.65049833,0.62886554,-0.11893385,-0.57322085,-1.266219,0.25515765,0.5776937,0.23322128,0.8026191,-1.0658234,-0.82932067,-1.8044853,-0.31803566,-0.43438053,-0.022204664,-0.37220207,-0.7034102,-0.71812093,-0.049304385,-0.079369076,-0.29598194,-0.43463087,-0.96912074,-0.70152754,-0.75497454,0.033310674,-0.7423714,-0.6325556,-0.45855567,-0.5968896,-0.22818938,-0.6024421,-0.67724645,0.0145626115,-0.04740632,-0.31788015,-0.73741895,-0.23439191,0.25474373,-0.45611975,-0.46633795,-0.30389956,-0.07741081,0.29182574,-0.34500343,-0.2804853,0.47528082,0.42164823,0.70017624,-0.099457584,0.229261,-0.78733563,-0.99151677,-1.1200968,-0.8505728,-0.80828434,-0.9676207,-1.2327554,-1.2779926,0.21689501,-0.19774261,-0.84552467,-0.33059856,-1.087157,-0.9739073,1.1661537,-1.4567469,0.24370815,-1.582048,-1.4920471,-0.9807731,-0.049737323,-1.9656425,-1.533643,-1.7962599,1.2012228,-1.9711696,0.044396844,-0.30420786,-0.034947895,0.12921882,0.1681744,-0.05762905,-0.45836666,-0.44661504,-0.3852616,-0.1456942,-0.19330482,0.23890665,-0.28958318,0.36264,-0.2086213,-0.7038702,0.06002597,-0.44606107,-0.17383581,-0.035473373,-0.11845934,-0.08697565,-0.010729347,0.14724496,-0.04456192,-0.8023923,-0.49188983,0.32095113,0.024093887,0.17208503,0.14127684,-0.21131068,0.2469265,0.2723707,0.42673874,-0.68719244,-0.61411035,0.63480115,-0.092528544,0.5599294,0.5933946,0.93125945,0.46873775,-0.27583504,0.29685906,0.64791584,0.29886213,1.0598909,0.5713683,0.0875092,0.83656263,0.10594153,111.38073083426261,14.50708563386709,57.04392920687952,54.02277624550432,90.4112497157477,356.0569811763998,19.23102685921839,15.773698664127547,25.66049835736919,63.357792040059174,763.4003608085111,35.09555509297155,156.8444812698995
2017-08-31 10:00:00,-0.0013497879,-0.0015197569,0.0,0.0005608525,0.002670227,-0.02079208,0.0027824151,-0.008264462,-0.015270506,-0.00042194093,-6.0854396e-05,-0.0006236358,-0.01848249,-0.6660771,-0.75371754,-1.5654376,-0.9071153,0.8280003,1.5200449,-1.6944946,-1.7399604,-1.3350074,-0.6948416,1.7068833,-0.5359188,1.2839748,0.7929321,0.8565498,0.9708917,0.9491524,-0.59635603,-0.68537474,0.88288355,0.8432339,1.0450886,0.81459254,-0.564315,0.6863702,-0.74020016,0.532732,-0.6302174,0.6175964,-0.12774622,-0.5877893,-1.2730503,0.24191509,0.5558303,0.21190682,0.7866927,-1.0751488,-0.85382175,-1.8006232,-0.3232217,-0.44270784,-0.023503376,-0.3818123,-0.72458386,-0.73485166,-0.050906695,-0.078975804,-0.30745783,-0.45136532,-1.0009729,-0.72168505,-0.7777235,0.018469546,-0.7439945,-0.6584035,-0.47160417,-0.60117483,-0.23064871,-0.6048289,-0.68940234,0.0016115691,-0.116680205,-0.3203691,-0.76000136,-0.24956211,0.26166415,-0.45607132,-0.47448838,-0.29463014,-0.07510201,0.2963034,-0.3386587,-0.2782613,0.46610895,0.42305234,0.7073832,-0.10817575,0.24086608,-0.7861405,-0.9902122,-1.1189699,-0.8507493,-0.8070324,-0.9663909,-1.231493,-1.2767061,0.21617651,-0.19793639,-0.84418476,-0.33162776,-1.0858706,-0.95914704,1.1590382,-1.4485586,0.21801929,-1.5791026,-1.4898565,-0.96376956,-0.04291112,-1.9630556,-1.5261302,-1.7988816,1.215944,-1.9762856,0.051119465,-0.30668893,-0.03001827,0.11831304,0.17026448,-0.05743003,-0.4563647,-0.44734085,-0.38388416,-0.14169607,-0.19693998,0.24116246,-0.2962932,0.36716914,-0.20445871,-0.7000342,0.064361036,-0.4420557,-0.16965413,-0.031197328,-0.11424006,-0.082731254,-0.006446725,0.15163538,-0.04029407,-0.79861933,-0.48840034,0.32716596,0.026548104,0.17129959,0.1357027,-0.20993958,0.24601029,0.2780289,0.4338352,-0.6830846,-0.6238999,0.63890135,-0.090745196,0.39972222,0.5356177,0.9207022,0.5727626,-0.12255331,0.20981975,0.63665724,0.29804802,1.0827218,0.6863311,0.31336784,0.8314086,0.2992904,111.94195157102439,14.44124409543804,56.79831487229662,54.327473235044664,90.69378487110941,356.8421123366565,19.188314972801468,15.93835105101823,25.438521727980184,63.19779761571559,767.6827404919728,34.79179140128586,156.8063474305438
2017-09-01 10:00:00,-0.018729484,-0.00761035,-0.0021621622,0.009809417,0.0008877053,-0.009549489,-0.008324085,0.0010416667,-0.003987594,0.0054875473,0.00089258543,0.0,0.0059464816,-0.6770765,-0.757434,-1.5683479,-0.9176986,0.8221902,1.5038257,-1.6967218,-1.744934,-1.3520092,-0.7039707,1.7287958,-0.5450394,1.270951,0.8031597,0.8615137,0.9714149,0.95787585,-0.6056126,-0.7051269,0.8817702,0.8386899,1.0464985,0.8233683,-0.5554552,0.6950255,-0.7540871,0.52774614,-0.6389264,0.6171448,-0.13805507,-0.5828985,-1.281103,0.24092832,0.54338104,0.2047604,0.76993525,-1.0877262,-0.87982756,-1.8176473,-0.32828012,-0.4421308,-0.033620197,-0.390075,-0.7292391,-0.73600376,-0.059062105,-0.087566145,-0.31685916,-0.4653103,-1.0027549,-0.7243175,-0.7807449,-0.007145354,-0.7366304,-0.66152924,-0.4766494,-0.6111117,-0.25381434,-0.6274781,-0.7119851,-0.007893717,-0.1209349,-0.29739797,-0.78195304,-0.25590086,0.26472607,-0.45150104,-0.4772251,-0.28160435,-0.071942836,0.2995563,-0.32766306,-0.27480766,0.46037728,0.42530063,0.7162283,-0.11361128,0.25133315,-0.7847646,-0.98948187,-1.1177399,-0.84797674,-0.80598694,-0.96535134,-1.2307165,-1.2760801,0.2244254,-0.19156106,-0.8434072,-0.298353,-1.0851141,-0.93329215,1.1727461,-1.4357116,0.24687609,-1.5553225,-1.4544166,-0.9550918,-0.034936324,-1.9417814,-1.5049934,-1.7813699,1.2717478,-1.9519615,0.05428984,-0.3107858,-0.03583583,0.121044725,0.17643924,-0.0455451,-0.4627497,-0.45303792,-0.38475725,-0.14184459,-0.20011978,0.2862371,-0.29233202,0.3691638,-0.1993685,-0.695571,0.06803171,-0.43748635,-0.16595931,-0.02616275,-0.1100721,-0.076895356,-0.0050284336,0.15459968,-0.06548471,-0.7935176,-0.48412183,0.33303475,0.02718572,0.17039464,0.12985411,-0.20711893,0.24564621,0.28492492,0.4415172,-0.6792058,-0.6302599,0.64358956,-0.08753964,0.35873187,0.41315994,0.9163026,0.52980524,-0.022969326,0.11068664,0.609259,0.30072612,1.1186019,0.7709535,0.36653417,0.7952904,0.29423553,111.79085368035776,14.419296915961691,56.79831487229662,54.3579429339987,90.93595786141947,349.42262287223093,19.241704830822616,15.806629141505683,25.05006262654942,63.17113187832499,767.6360236226986,34.77009399473688,153.90817563951236
2017-09-04 10:00:00,0.018299881,0.004601227,0.0075839655,0.000555093,0.02572062,-0.0029491833,0.0072747623,0.004162331,0.010231317,0.0033585222,-0.0024118852,-0.004056162,0.01182266,-0.68930477,-0.7659165,-1.5781866,-0.9028899,0.8122235,1.470279,-1.7031469,-1.7482333,-1.3718773,-0.6920415,1.7184287,-0.55271244,1.262532,0.81333214,0.8679499,0.96269995,0.9503446,-0.59407467,-0.71019053,0.8724561,0.8313682,1.0413657,0.8153792,-0.5550161,0.703022,-0.7468715,0.53350836,-0.62980855,0.6217683,-0.12904169,-0.5725569,-1.2505455,0.25256163,0.54451996,0.21265523,0.7705799,-1.0850129,-0.8646913,-1.837742,-0.3212638,-0.43637332,-0.032023687,-0.39076245,-0.72969687,-0.7323787,-0.058008306,-0.08687664,-0.31506947,-0.46713758,-1.0024588,-0.7236257,-0.77994317,-0.04451818,-0.7530177,-0.6395425,-0.4636368,-0.6111536,-0.2625631,-0.6370422,-0.7336428,-0.023972725,-0.10467626,-0.30854085,-0.80043066,-0.2624427,0.26830718,-0.45483187,-0.48935258,-0.2734487,-0.07143495,0.3073941,-0.3226507,-0.27775833,0.45933914,0.43166944,0.7315756,-0.12020724,0.2634414,-0.7829354,-0.9879473,-1.116645,-0.8477256,-0.80415136,-0.963787,-1.2297361,-1.2751502,0.22728848,-0.191408,-0.8415574,-0.2970218,-1.0838001,-0.93034,1.1786966,-1.4359725,0.19722815,-1.5612489,-1.4425725,-0.9559071,-0.038138658,-1.9418671,-1.5241867,-1.7907478,1.2734908,-1.9592857,0.052551806,-0.31618103,-0.038073696,0.09899868,0.16997874,-0.038220096,-0.46870497,-0.45972013,-0.38598686,-0.1581999,-0.20996423,0.2815504,-0.3003207,0.37302315,-0.19608745,-0.6924354,0.07158083,-0.43425134,-0.16251329,-0.022801293,-0.10665315,-0.07364218,-0.0012675882,0.15826222,-0.06207202,-0.79049295,-0.4793691,0.33755654,0.027736226,0.17122325,0.120685235,-0.20470989,0.251118,0.29097837,0.44745606,-0.6827433,-0.639791,0.6474305,-0.09275499,0.37255186,0.29601318,0.88128465,0.57124865,0.06599062,0.12571046,0.5792923,0.2582731,1.1262312,0.8124801,0.35853413,0.7832737,0.31420386,109.69706862397723,14.309561018579942,56.675507705005174,54.89116266569432,91.0166821915228,346.0858154411401,19.081535256759167,15.823094380194751,24.950173143324367,63.51778646440276,768.3212043720525,34.77009399473688,154.8233877840486
2017-09-05 10:00:00,-0.0050241547,-0.0061068702,-0.0032258064,0.009431345,-0.0025940337,0.013083049,-0.006666667,-0.0062176166,-0.0017613387,-0.0054393304,0.0,-0.00093984965,0.0029211296,-0.6897009,-0.78276175,-1.5791266,-0.9118163,0.825824,1.4570736,-1.7157022,-1.7527001,-1.3626528,-0.71077895,1.7216376,-0.56436867,1.2559954,0.8096741,0.8750867,0.9594912,0.9507685,-0.6022836,-0.7155706,0.8597032,0.82554203,1.0393732,0.82521844,-0.5543245,0.7093167,-0.7468051,0.5137126,-0.6394318,0.6026608,-0.13304448,-0.5878319,-1.2542003,0.23519692,0.5133406,0.1916614,0.75453347,-1.0971738,-0.8810413,-1.8373449,-0.31549624,-0.4319203,-0.030494016,-0.39034256,-0.7283967,-0.7288571,-0.058316797,-0.09059329,-0.3181489,-0.47142756,-0.9973181,-0.7224846,-0.775714,-0.07439401,-0.75701356,-0.61677223,-0.4484136,-0.6001604,-0.2752004,-0.66407895,-0.7573941,0.007477312,-0.118135534,-0.31714746,-0.8169225,-0.26131403,0.27364215,-0.45592716,-0.49569142,-0.26275992,-0.066461734,0.31601083,-0.3146847,-0.28110996,0.456285,0.43662384,0.7444733,-0.123173065,0.2814867,-0.78086156,-0.9857784,-1.114509,-0.8455021,-0.8020744,-0.96162313,-1.2275425,-1.2729746,0.2282696,-0.18853824,-0.8394317,-0.29429492,-1.0816382,-0.9322194,1.2135502,-1.4327445,0.2072072,-1.5700228,-1.4326683,-0.9406013,-0.0350744,-1.9397789,-1.5079356,-1.779044,1.2913016,-1.9524851,0.050549816,-0.31013566,-0.03860704,0.10368822,0.15425888,-0.03347631,-0.4651817,-0.45840523,-0.3894831,-0.14937489,-0.20389642,0.28912288,-0.2996587,0.37334117,-0.19594684,-0.6924374,0.07180476,-0.43417838,-0.1623578,-0.022609878,-0.10648307,-0.07346852,-0.0010567512,0.15851402,-0.061889783,-0.790526,-0.4636836,0.34815553,0.03689397,0.18096806,0.1228459,-0.1909692,0.26331007,0.3035824,0.45853853,-0.6733082,-0.6326421,0.6565678,-0.08586049,0.48151115,0.2790547,0.8785532,0.39854896,0.14341445,0.36641964,0.5952752,0.24605465,1.218629,0.744224,0.28566453,0.7858846,0.31264848,111.70451202854825,14.375402557008991,57.10533279052525,54.921632364648346,93.35768776451984,345.06514493280645,19.220348887614158,15.888955334951026,25.205446267121726,63.73111236352753,766.4681018908454,34.62906085216853,156.6538120731211
2017-09-06 10:00:00,-0.0155369975,0.0015360983,0.005393743,-0.004946414,0.0030342436,-0.017293654,0.004474273,0.0052137645,-0.0048522274,-0.007993269,-0.022815928,0.0059579806,0.019174756,-0.69851404,-0.7772755,-1.582695,-0.91909117,0.831573,1.4702044,-1.7163038,-1.7611305,-1.3627664,-0.70881957,1.7192696,-0.56487954,1.2642632,0.8178296,0.87315714,0.9599497,0.95630336,-0.6057657,-0.7116169,0.86187804,0.8200734,1.0416696,0.82540786,-0.5573862,0.7112175,-0.7473645,0.5103496,-0.64364004,0.6044817,-0.133835,-0.58294684,-1.2692109,0.23191349,0.50055724,0.18896864,0.75154966,-1.1046658,-0.88821,-1.8355275,-0.3127896,-0.42942232,-0.020352384,-0.38145947,-0.71951175,-0.72039545,-0.04989608,-0.08509118,-0.31257084,-0.47522336,-0.98946846,-0.71757585,-0.7659437,-0.022153525,-0.7876373,-0.6224493,-0.4450556,-0.61576754,-0.25316164,-0.669402,-0.7531837,-0.019688698,-0.10385463,-0.2984637,-0.8000052,-0.21043237,0.26939955,-0.45830274,-0.50117064,-0.25748158,-0.066984974,0.3105917,-0.31128967,-0.28791016,0.44246933,0.43292838,0.74320716,-0.13180919,0.29247767,-0.7811437,-0.9860824,-1.1147289,-0.845622,-0.8024324,-0.96195155,-1.227758,-1.2731676,0.22766301,-0.18918289,-0.83976656,-0.2951851,-1.0818982,-0.92699647,1.1804068,-1.4342958,0.21205541,-1.5759321,-1.4451487,-0.94717515,-0.030171866,-1.9414066,-1.5127732,-1.7775201,1.2774103,-1.9560541,0.056282748,-0.31273216,-0.037311304,0.1087549,0.15002108,-0.040676367,-0.4643211,-0.45568055,-0.3893801,-0.15053225,-0.20038375,0.2876959,-0.3018646,0.37266275,-0.19554229,-0.69134796,0.07170278,-0.43346238,-0.1621118,-0.02246588,-0.106282726,-0.07318682,-0.0012267923,0.15822877,-0.061736975,-0.78924173,-0.455946,0.3535288,0.040089913,0.18698281,0.122536406,-0.181143,0.2712963,0.30965593,0.463978,-0.6723211,-0.63303745,0.6611156,-0.08693943,0.52230173,0.36475524,0.821743,0.34985584,0.11527474,0.6132585,0.60645235,0.253529,1.1941775,0.71792233,0.31782448,0.8140959,0.3924165,111.14329129178647,14.287613839103592,56.92112203958807,55.43961724686695,93.11551477420981,349.5796491042822,19.092213228363395,15.790163902816614,25.161050941243925,63.38445777744977,766.4681018908454,34.59651474234506,157.11141814538925
2017-09-07 10:00:00,-0.019925034,-0.0015337423,0.005364807,-0.014084507,-0.013396716,-0.0030853616,-0.00389755,-0.004149378,0.015070922,0.0025445293,-0.006175021,-0.0059226933,-0.0064301025,-0.71112996,-0.78372246,-1.5814551,-0.90966696,0.83254755,1.4571754,-1.7206368,-1.7620882,-1.362725,-0.71363896,1.7208982,-0.56280917,1.2922325,0.82396203,0.8742198,0.9557522,0.9481626,-0.6089843,-0.7175658,0.8525439,0.81344885,1.037457,0.8257846,-0.5563125,0.7064151,-0.7487542,0.48089442,-0.6519297,0.5912576,-0.14448674,-0.5768073,-1.272559,0.21966498,0.48441824,0.16392758,0.7481445,-1.1087276,-0.90490776,-1.8352497,-0.31257483,-0.43034235,-0.0154747935,-0.3779631,-0.7170411,-0.7189086,-0.04440298,-0.08534067,-0.31126434,-0.48098037,-0.99220616,-0.7223358,-0.7636133,0.009697539,-0.793799,-0.6484922,-0.46601197,-0.6492068,-0.25415656,-0.6778073,-0.76730144,-0.03881469,-0.06628655,-0.25997427,-0.77085507,-0.19534075,0.2619785,-0.45802736,-0.50575304,-0.25261405,-0.06337827,0.30896392,-0.30762482,-0.29291373,0.4377886,0.4360031,0.74765474,-0.13469405,0.31381473,-0.7801548,-0.9853353,-1.1139946,-0.8449381,-0.8016294,-0.96115714,-1.2270706,-1.27252,0.22937824,-0.18736145,-0.83899146,-0.29347947,-1.081211,-0.9018642,1.2147598,-1.4268718,0.20270532,-1.5701627,-1.4283384,-0.9316228,-0.015124031,-1.9345931,-1.5015125,-1.764618,1.2844214,-1.9602727,0.07007578,-0.30539727,-0.033242058,0.105744444,0.15253237,-0.029282564,-0.45894778,-0.45098102,-0.3848729,-0.14359635,-0.1903216,0.290735,-0.31003702,0.37292597,-0.19477883,-0.69009703,0.072230406,-0.43246162,-0.16135919,-0.021868384,-0.10559117,-0.07255271,-0.0005943741,0.15868382,-0.061091963,-0.7879062,-0.4352229,0.3556312,0.042712506,0.19362918,0.12334548,-0.16420892,0.27729878,0.31311753,0.45886,-0.65983284,-0.6212334,0.6602994,-0.08693495,0.59277445,0.42730165,0.858019,0.3192098,0.008114201,0.7040782,0.67625374,0.3163111,1.1977974,0.6954047,0.3875989,0.8614901,0.35541496,109.41645825559634,14.309561018579942,57.22813995781671,55.165389956280634,93.39804992957151,343.53413917030593,19.177637001197237,15.872490096261958,25.03896379507997,62.87780876702842,748.9804204925639,34.802640104560346,160.1239914544877
2017-09-08 10:00:00,-0.011272142,0.0,-0.0010672358,-0.01512605,0.0035041613,-0.022810638,-0.0016769145,0.003125,0.005676856,-0.0059221657,-0.012552301,-0.004076513,-0.01653883,-0.72876775,-0.78379136,-1.5691676,-0.919547,0.83467567,1.4580073,-1.7203063,-1.7574644,-1.3560855,-0.7102583,1.7216939,-0.5639968,1.2823887,0.8362888,0.8738371,0.9615758,0.95259726,-0.608583,-0.71490353,0.851417,0.81655276,1.0374372,0.82299125,-0.55298144,0.70727706,-0.74688894,0.4616408,-0.6691301,0.56261367,-0.15946366,-0.5918979,-1.2944272,0.19521858,0.46456093,0.15082875,0.72834563,-1.1136092,-0.93311226,-1.8358351,-0.3071835,-0.42493054,-0.012470341,-0.37234196,-0.708505,-0.7102631,-0.04067137,-0.08230768,-0.30592856,-0.47549903,-0.9824555,-0.71476877,-0.7547242,0.018935757,-0.80438066,-0.65471685,-0.4707422,-0.65807176,-0.22590701,-0.7087757,-0.75979227,-0.037352327,-0.10169718,-0.25246382,-0.7990955,-0.19987147,0.25858763,-0.4588593,-0.50974387,-0.24717458,-0.060875054,0.31041732,-0.30389264,-0.297778,0.4363002,0.43715626,0.7514125,-0.13902555,0.333123,-0.7795767,-0.9850664,-1.1138709,-0.8441159,-0.8012456,-0.96085846,-1.2269446,-1.2724268,0.22998762,-0.18670979,-0.83866775,-0.2924195,-1.0809903,-0.8785118,1.2086447,-1.4360456,0.22141486,-1.5671558,-1.4237096,-0.933658,-0.030627068,-1.9338361,-1.5017028,-1.7596338,1.2829272,-1.9517086,0.08219792,-0.30627793,-0.043408893,0.11173652,0.15193008,-0.02866284,-0.46115795,-0.45419744,-0.3887463,-0.14675495,-0.1897816,0.29165104,-0.30592465,0.37250486,-0.19506873,-0.6906882,0.07188335,-0.43292356,-0.16180836,-0.022087406,-0.10595613,-0.07269444,-0.0012555751,0.15828744,-0.061407484,-0.7884616,-0.42195126,0.36184072,0.05248078,0.20323041,0.12813604,-0.15271008,0.2917202,0.322436,0.46322632,-0.6549809,-0.62230825,0.6673805,-0.08480493,0.66462237,0.49200553,0.81596816,0.33914176,-0.09621441,0.70735705,0.7227916,0.37551272,1.0635037,0.75510955,0.53026944,0.8503689,0.1722177,107.23633154740631,14.287613839103592,57.53515787604533,54.38841263295274,92.14682281296965,342.47421210395936,19.102891199967626,15.806629141505683,25.41632406504128,63.03780319137201,744.3554504344253,34.59651474234506,159.09437779188443
2017-09-11 10:00:00,0.037052117,-0.004608295,0.0,0.0019908987,-0.0026189438,0.022639297,0.010078387,-0.0031152647,-0.017802866,-0.025957447,0.025169492,-0.00850126,-0.007555447,-0.7430805,-0.7806702,-1.5649086,-0.93660486,0.8247951,1.4416581,-1.7171136,-1.7592851,-1.3506578,-0.7149491,1.7185054,-0.5668169,1.2792715,0.84565735,0.8710342,0.96137774,0.95992875,-0.60089874,-0.71717894,0.85118383,0.8115372,1.0362617,0.8257528,-0.5518841,0.7092795,-0.7442888,0.4507851,-0.6989303,0.5580926,-0.1767509,-0.590355,-1.3093348,0.1453082,0.42055315,0.13771564,0.7148061,-1.1124289,-0.97051257,-1.8514899,-0.29787257,-0.41591257,-0.008113731,-0.36199233,-0.69477266,-0.69502205,-0.0345565,-0.0791208,-0.29778048,-0.46631813,-0.96376145,-0.7007905,-0.7412335,0.050441716,-0.810414,-0.6702671,-0.45805266,-0.66285515,-0.19099523,-0.69133884,-0.74268705,-0.023370644,-0.107458,-0.23166104,-0.8073745,-0.20257027,0.24436548,-0.4619327,-0.5172044,-0.24761489,-0.05782548,0.30284062,-0.30837145,-0.30627286,0.42837995,0.43468508,0.7514292,-0.14553715,0.34697604,-0.7797062,-0.9854031,-1.1142529,-0.8436025,-0.80150515,-0.96112955,-1.2273394,-1.2728223,0.22964098,-0.18644802,-0.83896977,-0.29190287,-1.0813439,-0.856872,1.202843,-1.4371365,0.26381242,-1.5574628,-1.4070975,-0.9351597,-0.024115682,-1.9336637,-1.4956366,-1.7483232,1.2961894,-1.9481351,0.08976956,-0.31080008,-0.04938106,0.122065745,0.15706068,-0.020464517,-0.46465343,-0.45649883,-0.3935448,-0.14713864,-0.18408883,0.29044977,-0.30723265,0.37266797,-0.19435632,-0.6892526,0.07233473,-0.431848,-0.16103937,-0.021607338,-0.10529807,-0.07220381,-0.00053954445,0.15867238,-0.060827527,-0.7869391,-0.4167326,0.36499292,0.056651864,0.20644619,0.12323092,-0.14725174,0.3006088,0.32706708,0.46511602,-0.6543874,-0.6293615,0.6673835,-0.08878297,0.8589325,0.49725106,0.73992956,0.38450113,-0.10057472,0.71729445,0.7266138,0.3941452,0.99837655,0.74022615,0.6413938,0.8366313,0.068585314,106.02754842207322,14.287613839103592,57.473754292399605,53.565730761193784,92.46972013338303,334.66215705940556,19.070857285154936,15.856024857572889,25.560608874144137,62.664482867903644,735.0120765795999,34.455481599776704,156.46314287634272
